,Detection Date,Latitude,Longitude,Lab Status,Detection Num,labels,Detection Normal
1985,2020-07-29,48.954759,-122.44513500000001,Negative ID,737635.0,0,0.12923586225013173
1986,2020-07-29,47.748567,-122.135609,Negative ID,737635.0,0,0.12923586225013173
1987,2020-07-29,47.74778,-122.13520700000001,Unverified,737635.0,3,0.12923586225013173
1988,2020-07-29,48.747658,-122.40881,Unverified,737635.0,3,0.12923586225013173
1989,2020-07-18,47.587024,-121.38318400000001,Unverified,737624.0,3,0.09645434543730691
1990,2020-07-29,47.696376,-122.32051899999999,Negative ID,737635.0,0,0.12923586225013173
1991,2020-07-29,47.352075,-122.268009,Negative ID,737635.0,0,0.12923586225013173
1992,2020-07-29,46.626106,-119.65063,Negative ID,737635.0,0,0.12923586225013173
1993,2020-07-26,47.127385,-119.273195,Unverified,737632.0,3,0.12029544857390677
1994,2020-07-29,48.116084,-122.340956,Unverified,737635.0,3,0.12923586225013173
1995,2020-07-29,47.509668,-122.26052299999999,Negative ID,737635.0,0,0.12923586225013173
1996,2020-07-29,47.987712,-122.180778,Unverified,737635.0,3,0.12923586225013173
1997,2020-07-29,45.762781,-122.661018,Unverified,737635.0,3,0.12923586225013173
1998,2020-07-29,47.48617,-122.20618700000001,Unverified,737635.0,3,0.12923586225013173
1999,2020-07-29,47.31709,-119.54556000000001,Unverified,737635.0,3,0.12923586225013173
2000,2020-07-29,48.124179999999996,-123.61325,Unverified,737635.0,3,0.12923586225013173
2001,2020-07-29,47.33269,-118.69091999999999,Negative ID,737635.0,0,0.12923586225013173
2002,2020-07-29,48.551615000000005,-120.19061699999999,Unverified,737635.0,3,0.12923586225013173
2003,2020-07-19,47.978772,-118.348858,Unverified,737625.0,3,0.09943448332938189
2004,2020-07-29,48.551876,-120.190794,Unverified,737635.0,3,0.12923586225013173
2005,2020-07-29,46.99693,-122.9841,Unverified,737635.0,3,0.12923586225013173
2006,2020-07-30,47.766247,-122.22287800000001,Negative ID,737636.0,0,0.13221600014220672
2007,2020-07-30,47.5231,-121.93925,Unverified,737636.0,3,0.13221600014220672
2008,2020-07-30,45.758539,-120.467877,Unverified,737636.0,3,0.13221600014220672
2009,2020-07-30,47.171597,-122.58464099999999,Negative ID,737636.0,0,0.13221600014220672
2010,2020-07-30,47.669903999999995,-119.105042,Unverified,737636.0,3,0.13221600014220672
2011,2020-07-30,47.67858,-122.13158,Negative ID,737636.0,0,0.13221600014220672
2012,2020-07-30,47.329541,-122.66605600000001,Negative ID,737636.0,0,0.13221600014220672
2013,2020-07-30,45.662256,-122.62476399999998,Unverified,737636.0,3,0.13221600014220672
2014,2020-07-30,47.323449,-122.583545,Unverified,737636.0,3,0.13221600014220672
2015,2020-07-30,47.288939,-122.551911,Negative ID,737636.0,0,0.13221600014220672
2016,2020-07-30,47.337778,-122.350756,Unverified,737636.0,3,0.13221600014220672
2017,2020-07-30,46.385985,-117.070725,Unverified,737636.0,3,0.13221600014220672
2018,2020-07-30,47.381713,-121.978853,Unverified,737636.0,3,0.13221600014220672
2019,2020-07-22,47.499503000000004,-122.120787,Negative ID,737628.0,0,0.10837489700560685
2020,2020-07-30,47.191959999999995,-122.551612,Negative ID,737636.0,0,0.13221600014220672
2021,2020-07-30,47.200261,-117.51781000000001,Negative ID,737636.0,0,0.13221600014220672
2022,2020-07-29,47.526083,-122.315427,Unverified,737635.0,3,0.12923586225013173
2023,2020-07-29,47.418616,-120.258071,Negative ID,737635.0,0,0.12923586225013173
2024,2020-07-29,47.9852,-122.11391599999999,Negative ID,737635.0,0,0.12923586225013173
2025,2020-06-15,48.024651,-118.94991200000001,Negative ID,737591.0,0,-0.0018902050011675357
2026,2020-07-30,45.843057,-122.40789699999999,Unverified,737636.0,3,0.13221600014220672
2027,2020-07-30,48.879151,-122.49788400000001,Unverified,737636.0,3,0.13221600014220672
2028,2020-07-30,47.089529999999996,-117.1628,Negative ID,737636.0,0,0.13221600014220672
2029,2020-07-30,47.529594,-122.37903899999999,Negative ID,737636.0,0,0.13221600014220672
2030,2020-07-29,47.757106,-119.29688700000001,Negative ID,737635.0,0,0.12923586225013173
2031,2020-07-30,47.71045,-122.17243,Unverified,737636.0,3,0.13221600014220672
2032,2020-07-27,47.728543,-122.26049499999999,Unverified,737633.0,3,0.12327558646598176
2033,2020-07-30,48.706481,-122.505053,Negative ID,737636.0,0,0.13221600014220672
2034,2020-07-30,47.589633,-122.38105300000001,Negative ID,737636.0,0,0.13221600014220672
2035,2020-07-30,47.83616,-120.01641000000001,Negative ID,737636.0,0,0.13221600014220672
2036,2020-07-30,47.671651000000004,-122.384529,Unverified,737636.0,3,0.13221600014220672
2037,2020-07-30,47.524663000000004,-122.034002,Unverified,737636.0,3,0.13221600014220672
2038,2020-07-30,46.21555,-119.74341000000001,Negative ID,737636.0,0,0.13221600014220672
2039,2020-07-30,48.966937,-122.704853,Negative ID,737636.0,0,0.13221600014220672
2040,2020-07-30,45.64615,-122.519636,Unverified,737636.0,3,0.13221600014220672
2041,2020-07-26,47.310598999999996,-118.68961000000002,Unverified,737632.0,3,0.12029544857390677
2042,2020-07-30,48.163070000000005,-122.47,Negative ID,737636.0,0,0.13221600014220672
2043,2020-07-30,47.905552,-122.320103,Negative ID,737636.0,0,0.13221600014220672
2044,2020-07-30,47.14699,-122.56047,Negative ID,737636.0,0,0.13221600014220672
2045,2020-07-31,48.831564,-122.13301000000001,Negative ID,737637.0,0,0.13519613803428168
2046,2020-07-30,47.189386,-122.44636100000001,Unverified,737636.0,3,0.13221600014220672
2047,2020-07-31,48.724921,-122.347222,Unverified,737637.0,3,0.13519613803428168
2048,2020-07-31,47.518868,-122.339894,Unverified,737637.0,3,0.13519613803428168
2049,2020-07-31,47.664562,-122.36546000000001,Unverified,737637.0,3,0.13519613803428168
2050,2020-07-31,45.98977,-122.53663999999999,Negative ID,737637.0,0,0.13519613803428168
2051,2020-07-30,47.515840000000004,-122.611352,Negative ID,737636.0,0,0.13221600014220672
2052,2020-07-31,48.874359999999996,-122.433971,Unverified,737637.0,3,0.13519613803428168
2053,2020-07-31,45.706684,-122.614116,Negative ID,737637.0,0,0.13519613803428168
2054,2020-07-31,47.26271,-122.49099,Negative ID,737637.0,0,0.13519613803428168
2055,2020-07-31,47.46255,-122.25598000000001,Negative ID,737637.0,0,0.13519613803428168
2056,2020-07-30,47.041996999999995,-122.876658,Negative ID,737636.0,0,0.13221600014220672
2057,2020-07-31,47.665881,-122.320365,Negative ID,737637.0,0,0.13519613803428168
2058,2020-07-31,48.228405,-121.977746,Unverified,737637.0,3,0.13519613803428168
2059,2020-07-29,46.7127,-117.17721,Negative ID,737635.0,0,0.12923586225013173
2060,2020-07-31,46.746464,-120.583795,Negative ID,737637.0,0,0.13519613803428168
2061,2020-07-31,47.422373,-122.14969099999999,Negative ID,737637.0,0,0.13519613803428168
2062,2020-07-30,47.808966,-119.97263500000001,Unverified,737636.0,3,0.13221600014220672
2063,2020-07-30,47.695468,-117.275888,Negative ID,737636.0,0,0.13221600014220672
2064,2020-06-30,47.7554,-122.27158500000002,Unverified,737606.0,3,0.04281186337995721
2065,2020-07-31,47.62984,-120.68945,Unverified,737637.0,3,0.13519613803428168
2066,2020-07-31,47.603788,-122.660156,Negative ID,737637.0,0,0.13519613803428168
2067,2020-07-31,47.78139,-117.55471000000001,Unverified,737637.0,3,0.13519613803428168
2068,2020-07-30,48.603081,-118.123295,Unverified,737636.0,3,0.13221600014220672
2069,2020-07-31,48.933964,-122.55431999999999,Unverified,737637.0,3,0.13519613803428168
2070,2020-07-31,47.452149,-122.352115,Negative ID,737637.0,0,0.13519613803428168
2071,2020-07-22,47.25513,-122.44163999999999,Negative ID,737628.0,0,0.10837489700560685
2072,2020-07-29,47.554347,-122.391449,Negative ID,737635.0,0,0.12923586225013173
2073,2020-07-29,47.075689000000004,-120.02966200000002,Negative ID,737635.0,0,0.12923586225013173
2074,2020-07-13,46.977046,-120.526028,Unverified,737619.0,3,0.081553655976932
2075,2020-07-29,45.762947,-122.661533,Unverified,737635.0,3,0.12923586225013173
2076,2020-07-31,47.686143,-122.38326699999999,Unverified,737637.0,3,0.13519613803428168
2077,2020-07-31,47.685229,-122.192949,Unverified,737637.0,3,0.13519613803428168
2078,2020-07-16,47.466467,-122.434497,Unverified,737622.0,3,0.09049406965315694
2079,2020-07-31,47.4092,-122.188562,Negative ID,737637.0,0,0.13519613803428168
2080,2020-07-30,48.707770000000004,-122.50719,Unverified,737636.0,3,0.13221600014220672
2081,2020-07-26,46.600525,-120.592027,Negative ID,737632.0,0,0.12029544857390677
2082,2020-07-31,47.810179999999995,-119.97143,Negative ID,737637.0,0,0.13519613803428168
2083,2020-07-24,46.004571,-122.84728600000001,Unverified,737630.0,3,0.11433517278975681
2084,2020-07-30,47.720532,-122.371302,Unverified,737636.0,3,0.13221600014220672
2085,2020-07-30,47.67418,-122.36399999999999,Unverified,737636.0,3,0.13221600014220672
2086,2020-07-20,47.933479999999996,-119.03591000000002,Unverified,737626.0,3,0.10241462122145688
2087,2020-07-31,47.84691,-120.0275,Unverified,737637.0,3,0.13519613803428168
2088,2020-07-26,47.68845,-122.165148,Negative ID,737632.0,0,0.12029544857390677
2089,2020-07-29,47.671975,-122.39738899999999,Negative ID,737635.0,0,0.12923586225013173
2090,2020-07-31,47.528271999999994,-122.26468100000001,Negative ID,737637.0,0,0.13519613803428168
2091,2020-07-31,47.812201,-122.228748,Unverified,737637.0,3,0.13519613803428168
2092,2020-07-31,45.629816999999996,-122.67515900000001,Unverified,737637.0,3,0.13519613803428168
2093,2020-07-31,47.812201,-122.228748,Unverified,737637.0,3,0.13519613803428168
2094,2020-07-31,47.661792,-122.36305300000001,Negative ID,737637.0,0,0.13519613803428168
2095,2020-07-31,46.501359,-120.22071000000001,Unverified,737637.0,3,0.13519613803428168
2096,2020-07-31,47.984390000000005,-117.73171,Negative ID,737637.0,0,0.13519613803428168
2097,2020-07-31,46.502358,-120.21963799999999,Unverified,737637.0,3,0.13519613803428168
2098,2020-07-31,47.646516,-122.37333400000001,Unverified,737637.0,3,0.13519613803428168
2099,2020-07-31,47.045770000000005,-120.42345,Unverified,737637.0,3,0.13519613803428168
2100,2020-07-19,47.317690999999996,-122.4274,Negative ID,737625.0,0,0.09943448332938189
2101,2020-07-31,47.63199,-122.20988999999999,Negative ID,737637.0,0,0.13519613803428168
2102,2020-07-31,47.260670000000005,-122.47816100000001,Negative ID,737637.0,0,0.13519613803428168
2103,2020-07-31,47.661955,-122.435938,Unverified,737637.0,3,0.13519613803428168
2104,2020-07-31,47.11331,-119.26874,Unverified,737637.0,3,0.13519613803428168
2105,2020-07-31,48.415966,-122.276196,Unverified,737637.0,3,0.13519613803428168
2106,2020-06-17,47.60357,-122.32945,Negative ID,737593.0,0,0.004070070782982431
2107,2007-01-20,47.829363,-122.21655,Unverified,732696.0,3,-14.58966518670821
2108,2020-07-31,47.62984,-120.68945,Unverified,737637.0,3,0.13519613803428168
2109,2020-07-31,48.936417,-122.139526,Unverified,737637.0,3,0.13519613803428168
2110,2020-07-31,48.93325,-122.72628,Negative ID,737637.0,0,0.13519613803428168
2111,2020-04-15,48.496143,-122.61425200000001,Unverified,737530.0,3,-0.1836786164177415
2112,2020-07-31,47.284564,-122.35643300000001,Negative ID,737637.0,0,0.13519613803428168
2113,2020-07-31,47.289093,-122.524498,Negative ID,737637.0,0,0.13519613803428168
2114,2020-07-31,46.668535999999996,-120.527123,Negative ID,737637.0,0,0.13519613803428168
2115,2020-07-04,47.979655,-122.35936399999999,Negative ID,737610.0,0,0.054732414948257146
2116,2020-07-31,47.313016,-122.02218700000002,Unverified,737637.0,3,0.13519613803428168
2117,2020-07-31,48.020556,-122.075998,Negative ID,737637.0,0,0.13519613803428168
2118,2020-07-19,47.716306,-122.18934099999998,Unverified,737625.0,3,0.09943448332938189
2119,2020-07-31,47.58076,-117.96071,Unverified,737637.0,3,0.13519613803428168
2120,2020-07-25,45.822194,-120.82269699999999,Negative ID,737631.0,0,0.11731531068183179
2121,2020-07-28,47.272976,-122.350815,Unverified,737634.0,3,0.12625572435805674
2122,2020-07-24,48.488673999999996,-122.481909,Unverified,737630.0,3,0.11433517278975681
2123,2020-08-01,47.40814,-122.31991000000001,Unverified,737638.0,3,0.13817627592635667
2124,2020-07-30,47.525856,-122.690221,Unverified,737636.0,3,0.13221600014220672
2125,2020-08-01,47.649765,-122.35073899999999,Unverified,737638.0,3,0.13817627592635667
2126,2020-07-31,48.619341999999996,-122.83890600000001,Negative ID,737637.0,0,0.13519613803428168
2127,2020-07-31,48.01993,-119.93777,Unverified,737637.0,3,0.13519613803428168
2128,2020-08-01,47.659448,-122.21655,Unverified,737638.0,3,0.13817627592635667
2129,2020-07-29,47.594590000000004,-119.36531000000001,Unverified,737635.0,3,0.12923586225013173
2130,2020-07-29,47.767688,-122.263346,Unverified,737635.0,3,0.12923586225013173
2131,2020-07-30,47.621681,-117.39756100000001,Unverified,737636.0,3,0.13221600014220672
2132,2020-07-04,47.320640000000004,-119.54176000000001,Unverified,737610.0,3,0.054732414948257146
2133,2020-07-28,47.78245,-122.38463999999999,Negative ID,737634.0,0,0.12625572435805674
2134,2020-07-29,47.65297,-118.14258999999998,Negative ID,737635.0,0,0.12923586225013173
2135,2020-08-01,48.12137,-122.16040100000001,Unverified,737638.0,3,0.13817627592635667
2136,2020-08-01,47.782117,-122.129733,Negative ID,737638.0,0,0.13817627592635667
2137,2020-06-07,47.283,-123.04477,Unverified,737583.0,3,-0.025731308137767403
2138,2020-07-30,47.706285,-122.30953999999998,Unverified,737636.0,3,0.13221600014220672
2139,2020-07-29,47.710574,-118.939676,Unverified,737635.0,3,0.12923586225013173
2140,2020-07-31,45.624672,-122.23176000000001,Negative ID,737637.0,0,0.13519613803428168
2141,2020-07-26,46.60122,-121.58898,Negative ID,737632.0,0,0.12029544857390677
2142,2020-08-01,47.593029,-122.63868300000001,Unverified,737638.0,3,0.13817627592635667
2143,2020-07-28,47.818003000000004,-122.189047,Unverified,737634.0,3,0.12625572435805674
2144,2020-08-01,47.484653,-122.27069099999999,Unverified,737638.0,3,0.13817627592635667
2145,2020-07-20,47.739142,-121.991122,Unverified,737626.0,3,0.10241462122145688
2146,2020-07-16,47.8408,-120.0168,Negative ID,737622.0,0,0.09049406965315694
2147,2020-07-30,47.697016,-122.35976799999999,Unverified,737636.0,3,0.13221600014220672
2148,2020-07-31,47.708690999999995,-122.511447,Negative ID,737637.0,0,0.13519613803428168
2149,2020-06-27,47.606681,-122.338232,Negative ID,737603.0,0,0.033871449703732265
2150,2020-08-01,48.936245,-122.795032,Unverified,737638.0,3,0.13817627592635667
2151,2020-08-01,48.936245,-122.795032,Unverified,737638.0,3,0.13817627592635667
2152,2020-07-31,47.675906,-122.40953700000001,Unverified,737637.0,3,0.13519613803428168
2153,2020-08-01,47.699453000000005,-117.445226,Negative ID,737638.0,0,0.13817627592635667
2154,2020-08-01,47.629509999999996,-122.36655,Unverified,737638.0,3,0.13817627592635667
2155,2020-08-01,47.561257,-122.387078,Unverified,737638.0,3,0.13817627592635667
2156,2020-08-01,47.400671,-122.21493899999999,Negative ID,737638.0,0,0.13817627592635667
2157,2020-07-29,47.4176,-120.28674,Unverified,737635.0,3,0.12923586225013173
2158,2020-07-28,45.63221,-122.67156000000001,Unverified,737634.0,3,0.12625572435805674
2159,2020-07-20,46.58051,-118.21463,Unverified,737626.0,3,0.10241462122145688
2160,2020-09-01,47.747395000000004,-117.411391,Unverified,737669.0,3,0.23056055058068115
2161,2020-07-31,47.298823,-117.97708899999999,Negative ID,737637.0,0,0.13519613803428168
2162,2020-07-30,47.379108,-122.276375,Unverified,737636.0,3,0.13221600014220672
2163,2020-07-18,46.738012,-120.673055,Negative ID,737624.0,0,0.09645434543730691
2164,2020-07-27,48.770161,-122.489015,Unverified,737633.0,3,0.12327558646598176
2165,2020-07-16,47.333271,-119.56606299999999,Negative ID,737622.0,0,0.09049406965315694
2166,2020-07-31,47.620982,-122.044849,Unverified,737637.0,3,0.13519613803428168
2167,2020-07-31,47.101748,-122.23159299999999,Unverified,737637.0,3,0.13519613803428168
2168,2020-07-30,47.57893,-122.616358,Unverified,737636.0,3,0.13221600014220672
2169,2020-07-26,48.985448,-122.778977,Negative ID,737632.0,0,0.12029544857390677
2170,2020-07-14,47.855393,-119.12673600000001,Unverified,737620.0,3,0.08453379386900697
2171,2020-07-01,47.494302000000005,-122.33135,Unverified,737607.0,3,0.045792001272032194
2172,2020-08-01,47.64702,-122.21408999999998,Unverified,737638.0,3,0.13817627592635667
2173,2020-07-21,48.900276,-122.588898,Unverified,737627.0,3,0.10539475911353186
2174,2020-07-20,47.674712,-122.250479,Unverified,737626.0,3,0.10241462122145688
2175,2020-07-20,47.674712,-122.250479,Unverified,737626.0,3,0.10241462122145688
2176,2020-07-20,47.675459000000004,-122.250378,Unverified,737626.0,3,0.10241462122145688
2177,2020-07-30,46.48904,-122.38288,Unverified,737636.0,3,0.13221600014220672
2178,2020-08-01,47.5854,-117.45341699999999,Negative ID,737638.0,0,0.13817627592635667
2179,2020-07-25,45.866091,-122.704637,Unverified,737631.0,3,0.11731531068183179
2180,2020-07-30,48.066078000000005,-122.165939,Unverified,737636.0,3,0.13221600014220672
2181,2020-07-24,45.6253,-122.57736000000001,Unverified,737630.0,3,0.11433517278975681
2182,2020-08-01,47.69802,-122.385028,Unverified,737638.0,3,0.13817627592635667
2183,2020-08-01,47.230109999999996,-122.137652,Negative ID,737638.0,0,0.13817627592635667
2184,2020-08-01,47.698423999999996,-122.327123,Negative ID,737638.0,0,0.13817627592635667
2185,2020-08-01,47.83985,-120.01451999999999,Negative ID,737638.0,0,0.13817627592635667
2186,2020-08-01,45.65224,-122.53425700000001,Negative ID,737638.0,0,0.13817627592635667
2187,2020-05-29,47.82972,-121.95709699999999,Unverified,737574.0,3,-0.05255254916644225
2188,2020-08-01,47.681446,-122.168022,Unverified,737638.0,3,0.13817627592635667
2189,2020-07-30,47.542937,-122.386423,Unverified,737636.0,3,0.13221600014220672
2190,2020-08-01,47.883075,-122.330345,Negative ID,737638.0,0,0.13817627592635667
2191,2020-07-31,46.815293,-119.272993,Negative ID,737637.0,0,0.13519613803428168
2192,2020-08-01,48.03273,-122.78528999999999,Negative ID,737638.0,0,0.13817627592635667
2193,2020-08-01,47.405679,-122.319073,Unverified,737638.0,3,0.13817627592635667
2194,2020-08-01,47.196836,-122.181173,Unverified,737638.0,3,0.13817627592635667
2195,2020-08-01,47.948421999999994,-122.086031,Unverified,737638.0,3,0.13817627592635667
2196,2020-08-01,47.503353000000004,-122.35024299999999,Unverified,737638.0,3,0.13817627592635667
2197,2020-08-01,47.645965000000004,-122.357125,Negative ID,737638.0,0,0.13817627592635667
2198,2020-08-01,46.989652,-122.46563700000002,Unverified,737638.0,3,0.13817627592635667
2199,2020-08-01,47.440566,-122.115008,Unverified,737638.0,3,0.13817627592635667
2200,2020-08-01,45.638819,-122.572503,Unverified,737638.0,3,0.13817627592635667
2201,2020-08-01,47.57755,-122.12739099999999,Negative ID,737638.0,0,0.13817627592635667
2202,2020-06-27,47.161781,-122.190128,Negative ID,737603.0,0,0.033871449703732265
2203,2020-07-30,47.588091,-119.339399,Unverified,737636.0,3,0.13221600014220672
2204,2020-08-01,47.332474,-118.67831699999999,Negative ID,737638.0,0,0.13817627592635667
2205,2020-08-01,47.378071000000006,-122.93366200000001,Unverified,737638.0,3,0.13817627592635667
2206,2020-08-01,47.42798,-120.36017,Negative ID,737638.0,0,0.13817627592635667
2207,2020-08-01,47.13196,-119.2771,Negative ID,737638.0,0,0.13817627592635667
2208,2020-08-01,47.283842,-122.10455300000001,Negative ID,737638.0,0,0.13817627592635667
2209,2020-08-01,47.074944,-120.03005800000001,Negative ID,737638.0,0,0.13817627592635667
2210,2020-07-02,48.100395,-121.998318,Negative ID,737608.0,0,0.04877213916410718
2211,2020-07-15,47.830678000000006,-122.06840700000001,Negative ID,737621.0,0,0.08751393176108196
2212,2020-08-01,47.443886,-122.34143300000001,Negative ID,737638.0,0,0.13817627592635667
2213,2020-07-31,47.271728,-122.45978999999998,Negative ID,737637.0,0,0.13519613803428168
2214,2020-08-01,47.878892,-122.29220500000001,Unverified,737638.0,3,0.13817627592635667
2215,2020-08-01,47.87887,-122.29220500000001,Negative ID,737638.0,0,0.13817627592635667
2216,2020-08-01,47.672049,-122.15403400000001,Negative ID,737638.0,0,0.13817627592635667
2217,2020-08-01,46.318871,-122.90886200000001,Unverified,737638.0,3,0.13817627592635667
2218,2020-08-01,47.289738,-122.187615,Negative ID,737638.0,0,0.13817627592635667
2219,2020-08-01,47.53073,-122.05420500000001,Unverified,737638.0,3,0.13817627592635667
2220,2020-08-01,47.608940999999994,-122.650351,Unverified,737638.0,3,0.13817627592635667
2221,2020-08-01,47.504305,-122.182345,Negative ID,737638.0,0,0.13817627592635667
2222,2020-08-01,47.710685,-117.343423,Unverified,737638.0,3,0.13817627592635667
2223,2020-08-01,47.402839,-122.32354099999999,Unverified,737638.0,3,0.13817627592635667
2224,2020-08-01,46.953684,-122.83060800000001,Negative ID,737638.0,0,0.13817627592635667
2225,2020-07-23,47.41494,-120.30521999999999,Negative ID,737629.0,0,0.11135503489768182
2226,2020-08-02,47.693273,-122.31641100000002,Unverified,737639.0,3,0.14115641381843166
2227,2020-08-02,47.267459,-122.536725,Negative ID,737639.0,0,0.14115641381843166
2228,2020-08-02,47.585879999999996,-122.388727,Negative ID,737639.0,0,0.14115641381843166
2229,2020-08-02,47.443598,-122.13378700000001,Unverified,737639.0,3,0.14115641381843166
2230,2020-08-02,47.724855,-117.452548,Negative ID,737639.0,0,0.14115641381843166
2231,2020-07-26,47.61233,-119.28817,Unverified,737632.0,3,0.12029544857390677
2232,2020-07-27,47.38071,-122.02141,Unverified,737633.0,3,0.12327558646598176
2233,2020-07-26,47.568855,-119.44813700000002,Negative ID,737632.0,0,0.12029544857390677
2234,2020-08-01,48.03573,-122.7732,Unverified,737638.0,3,0.13817627592635667
2235,2020-08-02,47.599146000000005,-122.014982,Negative ID,737639.0,0,0.14115641381843166
2236,2020-08-02,48.872109,-122.31496899999999,Unverified,737639.0,3,0.14115641381843166
2237,2020-08-01,47.891222,-117.07528700000002,Unverified,737638.0,3,0.13817627592635667
2238,2020-08-02,47.931978,-122.05966699999999,Negative ID,737639.0,0,0.14115641381843166
2239,2020-08-02,47.460384000000005,-122.344268,Negative ID,737639.0,0,0.14115641381843166
2240,2020-07-29,47.099289,-122.39946699999999,Unverified,737635.0,3,0.12923586225013173
2241,2020-08-01,47.28614,-122.19096699999999,Unverified,737638.0,3,0.13817627592635667
2242,2020-08-02,48.408537,-122.927571,Negative ID,737639.0,0,0.14115641381843166
2243,2020-08-02,47.19044,-122.29536999999999,Negative ID,737639.0,0,0.14115641381843166
2244,2020-08-02,48.502406,-122.822474,Negative ID,737639.0,0,0.14115641381843166
2245,2020-08-02,47.902033,-122.31769299999999,Negative ID,737639.0,0,0.14115641381843166
2246,2020-08-01,47.727348,-122.30381100000001,Unverified,737638.0,3,0.13817627592635667
2247,2020-07-31,47.54238,-122.05072,Negative ID,737637.0,0,0.13519613803428168
2248,2020-07-31,47.565234999999994,-123.017215,Unverified,737637.0,3,0.13519613803428168
2249,2020-08-02,47.61596,-122.50700400000001,Unverified,737639.0,3,0.14115641381843166
2250,2020-08-02,47.616657000000004,-122.50771200000001,Unverified,737639.0,3,0.14115641381843166
2251,2020-08-02,47.616424,-122.507318,Unverified,737639.0,3,0.14115641381843166
2252,2020-08-02,47.666334,-122.18316599999999,Unverified,737639.0,3,0.14115641381843166
2253,2020-08-02,47.662013,-122.34454699999999,Negative ID,737639.0,0,0.14115641381843166
2254,2020-08-01,47.70276,-122.50793,Unverified,737638.0,3,0.13817627592635667
2255,2020-08-01,47.000909,-122.66778000000001,Negative ID,737638.0,0,0.13817627592635667
2256,2020-07-10,46.532776,-117.91501299999999,Negative ID,737616.0,0,0.07261324230070704
2257,2020-08-02,48.874309000000004,-122.43398700000002,Negative ID,737639.0,0,0.14115641381843166
2258,2020-08-02,47.73594,-122.64286499999999,Unverified,737639.0,3,0.14115641381843166
2259,2020-08-01,47.578559000000006,-122.083444,Negative ID,737638.0,0,0.13817627592635667
2260,2020-08-01,47.561985,-122.17696699999999,Unverified,737638.0,3,0.13817627592635667
2261,2020-08-02,47.219153999999996,-123.10613000000001,Negative ID,737639.0,0,0.14115641381843166
2262,2020-08-01,48.13693,-122.51236000000002,Negative ID,737638.0,0,0.13817627592635667
2263,2020-08-02,46.82327,-119.17153,Unverified,737639.0,3,0.14115641381843166
2264,2020-08-02,47.461118,-122.247547,Unverified,737639.0,3,0.14115641381843166
2265,2020-08-02,46.177310999999996,-119.08680700000001,Negative ID,737639.0,0,0.14115641381843166
2266,2020-08-02,47.66941,-122.30396,Unverified,737639.0,3,0.14115641381843166
2267,2020-08-02,47.625209999999996,-122.66836,Unverified,737639.0,3,0.14115641381843166
2268,2020-08-02,47.745759,-121.91364899999999,Negative ID,737639.0,0,0.14115641381843166
2269,2020-07-29,48.75235,-122.47122,Unverified,737635.0,3,0.12923586225013173
2270,2020-08-02,47.474462,-122.578644,Negative ID,737639.0,0,0.14115641381843166
2271,2020-08-02,47.302628000000006,-122.438569,Negative ID,737639.0,0,0.14115641381843166
2272,2020-08-02,47.7403,-117.43878899999999,Unverified,737639.0,3,0.14115641381843166
2273,2020-07-27,48.519063,-121.93033,Negative ID,737633.0,0,0.12327558646598176
2274,2020-08-02,47.69331,-122.351453,Negative ID,737639.0,0,0.14115641381843166
2275,2020-08-02,47.62812,-122.72573799999999,Negative ID,737639.0,0,0.14115641381843166
2276,2020-08-02,47.14808,-122.1591,Negative ID,737639.0,0,0.14115641381843166
2277,2020-07-29,45.683554,-122.57403400000001,Unverified,737635.0,3,0.12923586225013173
2278,2020-08-02,47.47532,-122.20487,Negative ID,737639.0,0,0.14115641381843166
2279,2020-07-29,47.675545,-122.20031999999999,Unverified,737635.0,3,0.12923586225013173
2280,2020-08-02,47.640811,-122.671218,Negative ID,737639.0,0,0.14115641381843166
2281,2020-08-02,47.16896,-122.40847,Unverified,737639.0,3,0.14115641381843166
2282,2020-08-02,48.039640000000006,-123.361186,Negative ID,737639.0,0,0.14115641381843166
2283,2020-07-21,47.710791,-122.287578,Unverified,737627.0,3,0.10539475911353186
2284,2020-08-02,47.649274,-122.20595300000001,Negative ID,737639.0,0,0.14115641381843166
2285,2020-07-22,46.21092,-119.99853999999999,Negative ID,737628.0,0,0.10837489700560685
2286,2020-07-15,48.481640999999996,-122.44726200000001,Negative ID,737621.0,0,0.08751393176108196
2287,2020-08-03,47.54468,-122.374105,Negative ID,737640.0,0,0.14413655171050663
2288,2020-08-02,45.96428,-122.3326,Unverified,737639.0,3,0.14115641381843166
2289,2020-08-02,47.40992,-123.18673000000001,Unverified,737639.0,3,0.14115641381843166
2290,2020-08-03,49.548004,-122.579098,Negative ID,737640.0,0,0.14413655171050663
2291,2020-08-03,47.539823,-121.888747,Unverified,737640.0,3,0.14413655171050663
2292,2020-08-03,47.760315999999996,-122.22073799999998,Unverified,737640.0,3,0.14413655171050663
2293,2020-08-03,47.597275,-122.310588,Unverified,737640.0,3,0.14413655171050663
2294,2020-08-03,47.224152000000004,-122.975851,Negative ID,737640.0,0,0.14413655171050663
2295,2020-08-03,47.422318,-122.14971899999999,Negative ID,737640.0,0,0.14413655171050663
2296,2020-08-03,48.051842,-117.640075,Negative ID,737640.0,0,0.14413655171050663
2297,2020-08-03,47.638326,-122.170074,Negative ID,737640.0,0,0.14413655171050663
2298,2020-08-03,48.770548,-122.494091,Unverified,737640.0,3,0.14413655171050663
